word_i,word_j,post_id
28,65,311
764,8518,311
59,67,311
140,232,311
163,6072,311
15,1626,311
140,1198,311
85,283,311
15,867,311
240,1308,311
64,8518,311
521,538,312
42,72,312
6,28,312
28,5834,312
48,574,312
28,6038,312
67,542,312
4,8528,312
158,278,312
13,529,312
4,55,312
38,67,312
28,3969,312
23,4768,312
82,5832,312
236,8535,312
15,8529,312
6,7,312
15,30,312
348,1367,312
5448,8544,312
338,932,312
13,709,312
4,269,312
67,95,312
65,8540,312
3,8541,312
56,75,312
137,230,312
59,442,312
55,670,312
67,236,312
1635,8544,312
67,225,312
85,87,312
56,570,312
109,2000,312
28,72,312
741,7608,312
140,2636,312
22,1353,312
149,1635,312
42,1947,312
75,507,312
28,8538,312
158,8539,312
67,4207,312
481,1708,312
3,6038,312
15,1588,312
30,8535,312
3,1845,312
28,149,312
158,651,312
1552,3808,312
6,7608,312
4,158,312
28,753,312
84,8532,312
30,55,312
140,210,312
67,230,312
6,365,312
42,570,312
437,1553,312
67,282,312
150,1286,312
28,583,312
28,422,312
5522,5834,312
4,42,312
6072,8531,312
3,4207,312
223,8530,312
95,210,312
208,1091,312
67,84,312
84,8542,312
28,163,312
1367,3010,312
87,360,312
232,542,312
75,5690,312
6,208,312
6,3877,312
67,163,312
129,4464,312
5690,8534,312
15,3808,312
23,342,312
85,232,312
28,5832,312
48,150,312
23,1717,312
82,403,312
67,304,312
1588,1947,312
84,109,312
365,481,312
56,403,312
84,538,312
82,2700,312
39,109,312
4,416,312
4,529,312
140,741,312
4,44,312
44,574,312
4,8536,312
28,717,312
225,958,312
39,84,312
7,149,312
167,8527,312
225,793,312
140,2700,312
84,129,312
273,532,312
360,8543,312
269,1553,312
232,574,312
158,5834,312
59,804,312
38,342,312
23,140,312
717,8533,312
28,8536,312
15,365,312
95,8530,312
59,2904,312
28,232,312
1091,8543,312
44,8534,312
167,7872,312
84,793,312
82,1708,312
4,115,312
72,481,312
67,87,312
3176,4768,312
282,348,312
15,65,312
366,4059,312
4,2636,312
6,2904,312
958,4464,312
87,140,312
30,338,312
140,3010,312
95,199,312
55,753,312
4059,6072,312
3,8522,312
137,8540,312
199,805,312
273,365,312
140,5834,312
8527,8528,312
4,65,312
28,3877,312
28,95,312
273,422,312
163,8522,312
72,651,312
67,75,312
230,437,312
15,3969,312
3,149,312
347,8529,312
442,804,312
232,338,312
67,4464,312
3,8538,312
4,8532,312
95,8542,312
163,4059,312
6,709,312
6,932,312
4,521,312
4,403,312
4,805,312
56,123,312
49,416,312
4,507,312
137,1981,312
28,481,312
15,232,312
44,49,312
28,7872,312
67,2000,312
14,67,312
115,355,312
6,1353,312
3,8537,312
59,347,312
28,1552,312
137,1717,312
123,5522,312
355,574,312
109,8541,312
3,1981,312
4,1845,312
14,532,312
4,223,312
137,1286,312
230,338,312
4,8531,312
65,8539,312
4,273,312
4,366,312
84,670,312
304,3176,312
84,137,312
583,4464,312
403,8533,312
6,28,313
72,3145,313
54,118,313
4,104,313
15,30,313
84,359,313
67,489,313
8126,8549,313
513,8546,313
96,1590,313
869,8575,313
67,118,313
6,8554,313
67,4103,313
3,8581,313
198,8553,313
4,178,313
23,8566,313
226,268,313
708,802,313
3,3394,313
44,1390,313
137,1186,313
4,42,313
4,1061,313
814,8580,313
3,8586,313
4,1873,313
15,4059,313
84,802,313
42,84,313
258,445,313
59,1332,313
67,708,313
137,1325,313
210,514,313
96,633,313
2329,4026,313
283,991,313
59,8546,313
44,8559,313
150,442,313
366,8551,313
96,6125,313
87,1454,313
8572,8573,313
8513,8571,313
8578,8579,313
4,106,313
4,211,313
38,139,313
65,3598,313
84,5693,313
158,8587,313
30,106,313
4,1590,313
84,6696,313
1074,3135,313
273,8557,313
28,8568,313
117,563,313
4,4103,313
28,157,313
1845,8579,313
8584,8585,313
4,150,313
4,3010,313
4,384,313
67,8515,313
6,65,313
3,65,313
146,283,313
3533,8581,313
23,704,313
151,2366,313
3514,6261,313
28,8567,313
84,6142,313
67,232,313
15,188,313
4,8567,313
366,445,313
23,1436,313
28,3010,313
20,65,313
579,597,313
4,336,313
360,8126,313
158,278,313
3,8548,313
8561,8562,313
6,7,313
134,3533,313
6,4059,313
27,67,313
6,424,313
2693,8513,313
8555,8556,313
42,3281,313
8565,8566,313
67,117,313
59,304,313
134,195,313
28,2637,313
44,278,313
96,215,313
223,481,313
22,158,313
15,1549,313
4,1075,313
140,210,313
76,84,313
84,8547,313
39,140,313
65,336,313
87,1730,313
67,223,313
59,6696,313
360,3354,313
64,481,313
157,723,313
660,8546,313
15,95,313
3580,8552,313
15,3521,313
3,8585,313
67,8555,313
3,6142,313
77,8583,313
3,6352,313
67,3611,313
670,3521,313
1792,1845,313
67,8118,313
84,1440,313
4,22,313
84,403,313
72,273,313
151,268,313
3580,8551,313
210,4483,313
64,1070,313
2665,6123,313
15,104,313
4,886,313
134,7311,313
28,126,313
563,8570,313
158,2366,313
4,704,313
84,87,313
22,3394,313
4,3580,313
28,932,313
15,8569,313
644,1074,313
96,210,313
84,384,313
4,65,313
96,8513,313
28,95,313
481,1901,313
137,195,313
662,4776,313
4,117,313
4,6261,313
15,1171,313
59,215,313
4,359,313
136,226,313
15,1730,313
3870,5693,313
15,814,313
27,8558,313
513,752,313
932,8580,313
15,7007,313
67,457,313
2366,8560,313
489,8575,313
77,610,313
4,366,313
8418,8515,313
4,8564,313
4,146,313
54,140,313
445,513,313
28,8577,313
869,8576,313
28,75,313
67,95,313
44,75,313
41,95,313
227,8548,313
30,123,313
25,139,313
4,8563,313
752,3080,313
685,4059,313
87,4483,313
8562,8563,313
1408,8573,313
8557,8558,313
563,633,313
76,304,313
627,8545,313
59,8547,313
1070,8574,313
6,481,313
5088,8556,313
4776,8574,313
28,3534,313
15,8571,313
117,597,313
67,6125,313
28,42,313
991,1453,313
39,95,313
210,402,313
3,3611,313
513,792,313
65,77,313
67,8545,313
28,8513,313
3,230,313
54,230,313
4,1503,313
4,44,313
3,2665,313
15,366,313
123,8572,313
54,84,313
4,391,313
424,1075,313
67,8550,313
96,457,313
4,8552,313
15,3870,313
216,409,313
75,5140,313
42,3354,313
67,4059,313
84,4059,313
28,56,313
4,4029,313
223,3708,313
1325,1901,313
232,662,313
96,1390,313
96,216,313
59,627,313
4,4059,313
42,140,313
2244,7115,313
67,8559,313
140,8576,313
2059,3080,313
258,2059,313
22,8550,313
8583,8584,313
3,8549,313
8581,8582,313
4,1408,313
481,1549,313
4,1454,313
42,2098,313
6,84,313
4059,5088,313
158,8577,313
8118,8578,313
3,8554,313
267,521,313
65,134,313
59,67,313
232,644,313
4,273,313
6352,8418,313
230,3135,313
2637,3708,313
77,210,313
15,2244,313
2098,7217,313
42,4026,313
67,3281,313
137,149,313
44,268,313
67,693,313
6,610,313
136,210,313
4,630,313
3,8582,313
7,41,313
15,96,313
368,442,313
4,660,313
178,8569,313
67,96,313
6,579,313
6,8570,313
563,2366,313
117,5140,313
6,39,313
25,210,313
22,403,313
211,514,313
230,409,313
1453,2057,313
56,670,313
4,232,313
3,685,313
3533,3598,313
445,1332,313
44,7115,313
25,42,313
59,7217,313
20,1171,313
225,1440,313
6,1873,313
268,481,313
30,3145,313
23,137,313
28,424,313
730,8522,313
28,1792,313
188,8587,313
65,730,313
25,4029,313
95,8530,313
75,1503,313
6,2329,313
42,59,313
126,210,313
49,210,313
210,359,313
273,8546,313
402,1436,313
4,693,313
54,149,313
8560,8561,313
4,723,313
232,630,313
96,8568,313
28,4059,313
521,2693,313
67,3514,313
232,7007,313
4,227,313
67,368,313
225,792,313
4,2057,313
137,366,313
8564,8565,313
6,3580,313
210,267,313
67,7311,313
1061,8522,313
6,198,313
140,223,313
1443,8530,313
4,1443,313
38,49,313
15,886,313
1186,8586,313
96,6123,313
3,8553,313
28,359,313
23,8613,314
44,8609,314
8618,8619,314
6,28,314
440,8614,314
6,8597,314
67,137,314
28,8618,314
14,806,314
230,953,314
92,3584,314
245,890,314
8588,8590,314
72,2455,314
28,8113,314
67,225,314
84,4395,314
6,23,314
44,5104,314
30,409,314
5104,8312,314
6,261,314
6,41,314
67,8610,314
686,5104,314
158,1390,314
54,5104,314
15,3325,314
28,8609,314
72,347,314
198,1594,314
42,67,314
87,8349,314
44,677,314
134,3956,314
134,5104,314
343,441,314
55,190,314
84,8599,314
366,8609,314
5104,8612,314
44,211,314
123,8612,314
42,84,314
568,8215,314
67,2982,314
270,366,314
150,8611,314
568,1308,314
136,268,314
49,506,314
28,44,314
95,225,314
267,808,314
28,8631,314
188,2920,314
42,186,314
18,67,314
332,403,314
49,991,314
59,646,314
59,8615,314
42,282,314
362,8599,314
150,8604,314
158,1793,314
2293,6038,314
7,27,314
44,8633,314
442,5855,314
826,3269,314
59,2888,314
166,8591,314
3,2939,314
764,1170,314
13,8623,314
84,234,314
5004,5042,314
362,381,314
15,44,314
30,590,314
59,8594,314
46,440,314
3,723,314
131,8624,314
8607,8608,314
28,8611,314
5669,8599,314
3,677,314
150,8628,314
3,4441,314
119,8599,314
84,96,314
42,568,314
366,445,314
131,133,314
28,1886,314
890,2839,314
501,8609,314
236,8614,314
92,1365,314
28,3010,314
158,362,314
28,3956,314
6,876,314
1190,8588,314
42,630,314
28,1324,314
28,8634,314
260,3325,314
172,4052,314
225,826,314
6,320,314
44,70,314
421,890,314
75,590,314
324,704,314
6,5042,314
6,7,314
23,5104,314
133,8625,314
1171,8590,314
67,8594,314
97,198,314
186,528,314
40,261,314
8603,8604,314
6,8616,314
84,501,314
3,8609,314
15,394,314
96,8631,314
1134,3402,314
6,4006,314
75,802,314
67,117,314
2293,8613,314
28,1390,314
94,4841,314
80,3325,314
6,3264,314
260,5242,314
85,1163,314
236,5104,314
2665,3269,314
96,925,314
72,8623,314
149,890,314
802,8636,314
172,890,314
3,567,314
677,2290,314
366,646,314
6,8312,314
3,6,314
80,4398,314
134,3953,314
348,1170,314
3500,8622,314
917,5248,314
23,49,314
95,8626,314
890,6038,314
44,134,314
40,2665,314
30,991,314
441,3010,314
2293,3674,314
3,8629,314
44,3269,314
23,1365,314
97,8596,314
495,8602,314
3,15,314
96,8635,314
15,55,314
324,815,314
28,150,314
44,403,314
28,59,314
362,5248,314
23,8621,314
3,59,314
44,890,314
28,1538,314
225,8595,314
445,3522,314
28,8628,314
2455,2874,314
72,8611,314
149,1332,314
84,1269,314
48,890,314
6,140,314
28,723,314
245,246,314
21,150,314
6,8596,314
686,1167,314
225,704,314
8591,8592,314
28,8627,314
28,95,314
119,3525,314
67,1815,314
890,8605,314
15,3317,314
28,8617,314
4,420,314
67,4274,314
67,5319,314
14,42,314
28,381,314
123,8589,314
84,3264,314
84,1436,314
123,260,314
4006,8605,314
366,409,314
13,2959,314
134,703,314
3317,8349,314
5104,8620,314
190,1162,314
23,236,314
84,1890,314
136,362,314
211,536,314
440,8601,314
421,815,314
150,808,314
188,890,314
54,8628,314
440,723,314
25,260,314
123,1739,314
6,6038,314
123,137,314
27,28,314
95,764,314
7,111,314
140,142,314
72,225,314
3,23,314
28,142,314
409,495,314
67,8593,314
18,4395,314
123,3828,314
409,8600,314
28,8630,314
54,8609,314
816,1773,314
84,1390,314
48,140,314
84,570,314
4,348,314
25,140,314
8609,8627,314
15,5004,314
270,8636,314
30,46,314
28,42,314
723,890,314
6,190,314
25,3584,314
142,175,314
4,2365,314
178,268,314
6,234,314
140,166,314
890,1890,314
1163,8602,314
149,3500,314
28,230,314
8609,8628,314
44,1557,314
6,806,314
15,917,314
597,2627,314
28,1167,314
4,44,314
6,8589,314
23,8603,314
3,49,314
150,3872,314
3,3010,314
347,536,314
3,1332,314
131,3269,314
147,2293,314
175,8629,314
30,2839,314
23,87,314
96,8632,314
59,5104,314
44,8592,314
1739,8601,314
6,15,314
394,3487,314
186,501,314
140,332,314
282,348,314
225,420,314
1436,8608,314
343,8588,314
890,5104,314
84,136,314
67,8624,314
5104,8613,314
67,470,314
3,3402,314
150,890,314
42,85,314
82,188,314
28,1134,314
3674,5104,314
96,1886,314
6,5242,314
55,327,314
677,4669,314
3,25,314
59,8609,314
117,1269,314
171,4841,314
67,8633,314
227,236,314
4669,4669,314
59,622,314
348,5104,314
6,8619,314
8113,8349,314
890,2365,314
246,8593,314
41,188,314
75,8608,314
84,381,314
28,8622,314
44,1538,314
320,890,314
366,1773,314
87,111,314
67,1723,314
30,44,314
8597,8598,314
3525,6705,314
6,188,314
15,355,314
6,3487,314
15,1308,314
190,890,314
149,2939,314
28,6038,314
150,8626,314
8594,8595,314
7,95,314
2959,5319,314
123,701,314
8608,8609,314
268,8609,314
48,703,314
28,4010,314
30,8215,314
44,8625,314
28,82,314
230,4274,314
96,622,314
3,3956,314
7,362,314
5669,8598,314
2874,8611,314
1815,8599,314
27,166,314
6,2627,314
111,2290,314
28,5248,314
67,8620,314
7,890,314
30,4052,314
137,6038,314
67,158,314
75,3956,314
28,8635,314
59,136,314
84,1038,314
84,1723,314
67,6038,314
44,506,314
133,8588,314
28,236,314
111,112,314
96,2455,314
268,1557,314
23,223,314
123,568,314
54,7884,314
225,3953,314
236,8606,314
48,84,314
41,332,314
597,890,314
28,5104,314
65,890,314
3,84,314
28,8616,314
630,1171,314
890,2920,314
140,171,314
44,362,314
147,3969,314
142,381,314
7,268,314
332,890,314
87,2888,314
28,501,314
8606,8607,314
701,8600,314
137,570,314
70,806,314
44,166,314
140,211,314
111,178,314
953,8610,314
890,8615,314
6,1324,314
28,876,314
6,442,314
6,8634,314
15,236,314
27,3956,314
230,3969,314
21,362,314
84,211,314
225,348,314
1162,8599,314
87,8621,314
41,1038,314
59,4398,314
15,94,314
188,470,314
4669,8630,314
158,348,314
236,3487,314
28,567,314
28,96,314
1594,8595,314
42,223,314
355,8632,314
28,30,314
186,2455,314
236,7884,314
1167,5248,314
6,3872,314
112,3522,314
6,5855,314
72,6705,314
55,1190,314
28,528,314
6,267,314
3,3828,314
59,138,314
28,65,314
84,2982,314
150,925,314
268,4010,314
111,890,314
6,327,314
87,5104,314
6,1793,314
227,362,314
6,4441,314
3487,8312,314
362,8617,314
150,226,315
28,285,315
67,8599,315
21,28,315
890,8662,315
752,925,315
1890,8651,315
30,41,315
6,28,315
46,890,315
64,261,315
415,610,315
3,5082,315
25,566,315
44,8661,315
15,251,315
136,2968,315
6,8711,315
42,362,315
55,4395,315
6,8641,315
410,3042,315
36,159,315
268,8707,315
210,362,315
96,123,315
890,5045,315
167,8640,315
150,1145,315
67,118,315
84,95,315
1886,1890,315
67,225,315
85,87,315
87,226,315
525,1637,315
30,171,315
28,131,315
149,3017,315
4,1868,315
111,232,315
79,136,315
890,2513,315
525,1734,315
6,261,315
362,5122,315
79,2939,315
15,8694,315
4,178,315
28,87,315
15,3325,315
4,428,315
39,42,315
140,1469,315
28,4666,315
3,3152,315
95,5045,315
87,3533,315
283,630,315
230,8645,315
131,8677,315
4,125,315
28,8656,315
566,8598,315
3,3533,315
56,8667,315
67,8692,315
3,8670,315
1017,3533,315
25,4225,315
42,3297,315
67,230,315
28,1837,315
96,2889,315
6,145,315
74,1405,315
481,1153,315
4,42,315
87,94,315
96,534,315
390,4680,315
6,171,315
171,540,315
232,362,315
96,199,315
528,8674,315
87,360,315
87,8675,315
4,1873,315
4,6907,315
137,8670,315
3473,8652,315
28,539,315
28,3469,315
67,1063,315
140,7964,315
181,8658,315
15,8677,315
87,8665,315
988,1412,315
362,2987,315
96,8655,315
104,150,315
362,1517,315
67,4619,315
1478,1630,315
96,293,315
42,84,315
4,342,315
67,5936,315
6,1723,315
3,251,315
481,2879,315
13,2455,315
137,3425,315
362,3473,315
5176,7964,315
59,85,315
96,7859,315
230,417,315
268,1862,315
566,8613,315
260,8663,315
89,6907,315
3,8691,315
148,964,315
96,668,315
94,8652,315
96,8672,315
366,3487,315
149,481,315
140,4666,315
15,3487,315
28,8712,315
3,8639,315
64,3152,315
210,540,315
4,534,315
314,394,315
4401,8663,315
890,3591,315
8670,8691,315
42,8662,315
261,566,315
188,1637,315
210,566,315
67,3267,315
6,925,315
3,5462,315
100,4485,315
6,705,315
117,6338,315
341,925,315
808,4778,315
6,131,315
391,964,315
41,208,315
237,359,315
21,8647,315
21,1069,315
96,385,315
3,8696,315
36,362,315
72,481,315
7,27,315
181,4225,315
2879,8656,315
445,8683,315
150,8680,315
39,540,315
44,906,315
362,925,315
2369,4619,315
164,394,315
38,139,315
41,1781,315
28,7964,315
1723,4665,315
64,1478,315
2879,6907,315
28,110,315
74,1761,315
164,5176,315
87,134,315
3,4,315
25,55,315
4,7,315
11,964,315
111,2455,315
8,6338,315
74,8682,315
268,416,315
127,8654,315
225,1040,315
6,1761,315
3670,8666,315
150,677,315
86,5936,315
314,918,315
3149,8657,315
3,8673,315
79,285,315
3,149,315
28,8687,315
1196,8683,315
283,677,315
150,221,315
362,1024,315
4,150,315
96,8702,315
96,5936,315
3,187,315
79,3473,315
23,164,315
79,87,315
151,362,315
42,774,315
97,6907,315
566,8677,315
79,6433,315
890,5314,315
23,366,315
6,226,315
301,3592,315
56,8695,315
3,4666,315
131,366,315
84,8653,315
481,834,315
140,180,315
28,1040,315
97,890,315
6,1734,315
150,273,315
3,13,315
6,7743,315
28,3670,315
164,8686,315
566,8590,315
79,8700,315
202,6907,315
1604,5176,315
1501,2926,315
94,260,315
21,44,315
44,566,315
137,8698,315
171,362,315
59,6907,315
87,362,315
6,6182,315
23,1436,315
28,1642,315
103,140,315
178,964,315
65,840,315
95,918,315
84,137,315
4,3031,315
38,88,315
4,88,315
3,873,315
28,442,315
85,140,315
87,190,315
210,441,315
149,1334,315
23,1515,315
72,417,315
104,394,315
178,945,315
14,59,315
95,630,315
421,890,315
1637,4666,315
74,187,315
2627,8637,315
44,5936,315
88,225,315
72,2939,315
23,230,315
28,5004,315
88,362,315
64,8701,315
28,8647,315
158,539,315
96,97,315
6,946,315
6,7,315
85,534,315
28,8701,315
28,137,315
20,30,315
4,944,315
251,304,315
59,1191,315
4,269,315
110,8710,315
150,509,315
403,1334,315
87,525,315
890,1478,315
44,3670,315
4,4395,315
86,5918,315
368,8657,315
54,4628,315
28,5202,315
42,158,315
95,137,315
481,890,315
67,2391,315
222,226,315
67,8670,315
15,394,315
332,338,315
137,221,315
542,964,315
67,8676,315
6,111,315
3,8654,315
3,5464,315
283,1082,315
104,3811,315
95,3592,315
38,225,315
140,8684,315
72,991,315
67,117,315
15,33,315
65,133,315
366,1196,315
652,4395,315
808,3473,315
123,223,315
4,8692,315
4474,8710,315
6,1637,315
21,723,315
126,225,315
566,2296,315
188,8670,315
2130,2968,315
890,3741,315
15,8693,315
30,55,315
210,6907,315
566,8654,315
59,1069,315
140,210,315
13,1478,315
665,8685,315
95,246,315
13,8659,315
232,689,315
3,90,315
64,2696,315
4,84,315
150,8640,315
1781,8664,315
3,197,315
64,469,315
149,890,315
131,5462,315
12,13,315
8692,8693,315
30,104,315
360,8682,315
23,675,315
3,338,315
95,301,315
28,225,315
4,2968,315
104,3473,315
87,283,315
944,2968,315
200,1082,315
64,481,315
4,2982,315
283,469,315
6,11,315
1637,4401,315
953,8664,315
93,8639,315
15,95,315
67,1630,315
72,8713,315
140,689,315
97,202,315
96,8713,315
6,410,315
87,5464,315
225,3042,315
46,394,315
2455,5936,315
3,67,315
190,416,315
3,202,315
225,1723,315
2164,2369,315
123,1747,315
79,512,315
95,2993,315
84,362,315
1637,1723,315
66,8706,315
4,226,315
526,566,315
3,15,315
341,820,315
74,190,315
441,445,315
74,362,315
28,8650,315
202,368,315
41,566,315
28,150,315
6,149,315
562,890,315
2455,8707,315
314,7941,315
23,3042,315
8674,8675,315
4,22,315
28,59,315
12,362,315
3,730,315
64,988,315
173,8695,315
95,8648,315
6,840,315
6,2888,315
246,566,315
3149,3267,315
44,890,315
1189,3859,315
964,3031,315
23,4245,315
15,104,315
268,1405,315
42,765,315
236,1020,315
2391,7096,315
953,2455,315
953,1200,315
28,126,315
12,890,315
140,1868,315
136,149,315
67,104,315
87,140,315
28,3533,315
528,3859,315
6,944,315
84,2939,315
362,2889,315
84,410,315
260,362,315
566,2164,315
84,1209,315
15,173,315
314,1761,315
68,137,315
64,366,315
4,946,315
3,171,315
96,210,315
150,199,315
72,210,315
670,965,315
362,1751,315
72,8644,315
96,2369,315
42,7941,315
28,95,315
319,4680,315
23,8689,315
20,2293,315
3,87,315
6,75,315
4,420,315
210,1469,315
281,283,315
54,3325,315
563,1517,315
4,117,315
131,8711,315
360,8677,315
111,4666,315
44,85,315
4680,8654,315
75,401,315
3670,5314,315
136,226,315
44,3911,315
150,965,315
111,394,315
59,401,315
222,362,315
268,1879,315
150,2879,315
246,512,315
4,171,315
8,964,315
7,23,315
72,366,315
96,507,315
131,1196,315
925,8690,315
3469,3533,315
28,394,315
199,237,315
44,1637,315
226,246,315
67,8649,315
55,6433,315
230,8644,315
190,385,315
84,246,315
1436,8670,315
3,237,315
55,8671,315
149,150,315
59,5234,315
366,1566,315
59,4332,315
4,366,315
64,8653,315
2391,8649,315
27,140,315
3,8,315
1412,2391,315
149,420,315
314,5918,315
87,97,315
67,964,315
362,988,315
260,8641,315
3,8677,315
139,362,315
1723,6138,315
362,420,315
301,2296,315
190,227,315
149,225,315
4,283,315
261,366,315
137,925,315
6,1209,315
1119,3533,315
566,8647,315
3,1436,315
84,261,315
3,401,315
808,8665,315
4,93,315
59,1050,315
140,2926,315
221,2888,315
211,6138,315
23,509,315
390,2238,315
79,3325,315
28,97,315
150,4680,315
36,140,315
3487,5314,315
111,142,315
441,8643,315
27,28,315
6,1360,315
23,2130,315
44,232,315
158,6907,315
72,269,315
28,2993,315
104,652,315
6,4235,315
93,1140,315
163,8702,315
75,2830,315
145,314,315
119,2203,315
283,8642,315
566,2369,315
610,890,315
79,268,315
225,566,315
117,149,315
84,4245,315
3,8705,315
225,401,315
95,140,315
221,268,315
42,6907,315
225,1414,315
67,8669,315
72,421,315
87,1191,315
210,225,315
68,668,315
150,151,315
44,366,315
59,117,315
96,5234,315
25,140,315
566,4485,315
3,28,315
23,65,315
167,5468,315
140,362,315
2513,8708,315
150,227,315
3,8697,315
20,7896,315
28,42,315
723,890,315
44,140,315
28,163,315
6,428,315
142,308,315
74,8662,315
123,3811,315
59,8673,315
79,3042,315
6,454,315
30,67,315
140,890,315
4,210,315
202,273,315
72,341,315
145,385,315
67,1547,315
28,200,315
6,319,315
14,1761,315
28,2369,315
208,730,315
665,1985,315
1879,1985,315
925,5176,315
33,8647,315
210,5589,315
563,8714,315
6,133,315
223,8647,315
82,2700,315
28,8688,315
566,1560,315
64,178,315
180,394,315
3,146,315
4,44,315
283,4395,315
244,8659,315
566,4520,315
246,8651,315
3,1191,315
15,366,315
3,49,315
5082,8688,315
481,4628,315
97,1119,315
4,391,315
149,8692,315
75,8708,315
87,8677,315
677,8678,315
752,5185,315
283,359,315
49,268,315
38,342,315
2203,5577,315
59,3325,315
4,4778,315
13,1751,315
44,513,315
84,566,315
28,5936,315
64,1145,315
442,566,315
23,87,315
368,3425,315
6,724,315
28,8655,315
236,8689,315
123,232,315
3,8679,315
6,15,315
360,410,315
95,106,315
28,56,315
394,3487,315
137,8699,315
362,4395,315
1649,7859,315
4,261,315
97,8698,315
677,3911,315
6,1642,315
840,8661,315
469,8680,315
28,175,315
246,2696,315
67,1747,315
28,288,315
283,8677,315
3,403,315
79,164,315
59,8703,315
28,441,315
509,2939,315
15,246,315
64,288,315
65,8662,315
150,4401,315
150,890,315
665,1196,315
79,97,315
4,566,315
260,7896,315
3,1360,315
366,8660,315
366,808,315
225,481,315
44,534,315
321,341,315
4406,8660,315
5167,8535,315
67,566,315
677,4395,315
25,36,315
1337,1637,315
28,8700,315
55,808,315
75,137,315
13,8679,315
88,280,315
15,8647,315
131,145,315
72,5189,315
137,454,315
6,197,315
964,1547,315
366,4680,315
67,5167,315
15,566,315
28,2788,315
3,2788,315
23,391,315
1153,5176,315
150,8662,315
225,2455,315
2455,4235,315
20,140,315
3,5185,315
3473,8670,315
3,8638,315
6,84,315
3,82,315
30,94,315
268,944,315
28,122,315
15,883,315
7,72,315
167,8686,315
59,4666,315
4401,4520,315
3,362,315
59,665,315
93,362,315
2879,8687,315
3,30,315
4,8685,315
93,225,315
150,260,315
15,6182,315
225,8668,315
28,507,315
28,8699,315
2700,3152,315
3,368,315
469,5202,315
566,1813,315
54,1886,315
119,1284,315
314,3954,315
566,8663,315
1515,4619,315
15,87,315
13,67,315
28,189,315
87,8715,315
131,724,315
28,4406,315
38,85,315
13,3152,315
48,1761,315
175,2987,315
4,273,315
542,566,315
140,562,315
3,991,315
67,774,315
6,283,315
4,3042,315
210,532,315
360,1550,315
149,1337,315
96,2784,315
15,27,315
677,8645,315
72,8535,315
8637,8638,315
3,97,315
366,8678,315
28,111,315
3,5577,315
158,1649,315
342,8646,315
136,230,315
64,158,315
537,566,315
23,88,315
925,4401,315
199,481,315
6,5931,315
2293,4406,315
1436,8599,315
15,8661,315
3,148,315
4,8690,315
534,4666,315
150,8590,315
232,1813,315
111,5931,315
2784,4395,315
1196,8676,315
4,151,315
246,808,315
30,261,315
1873,8694,315
23,44,315
4,280,315
96,8712,315
3,964,315
3,3483,315
765,8667,315
137,8666,315
362,8648,315
25,4944,315
28,964,315
13,1761,315
7,41,315
3,293,315
44,1063,315
2830,4665,315
42,5004,315
25,89,315
84,8672,315
79,513,315
131,5589,315
12,8671,315
30,906,315
890,2238,315
64,4395,315
56,8696,315
246,4777,315
366,8681,315
12,188,315
4,225,315
30,82,315
246,2627,315
4332,8661,315
8704,8705,315
137,3483,315
3,8643,315
59,123,315
149,416,315
3670,5462,315
368,808,315
23,232,315
28,149,315
4474,8613,315
314,926,315
30,2879,315
6,7096,315
6,13,315
15,8658,315
22,171,315
366,724,315
362,3042,315
88,617,315
8,1196,315
13,79,315
20,705,315
48,8662,315
75,87,315
4,8598,315
25,244,315
95,131,315
362,8669,315
928,1342,315
87,3954,315
94,774,315
6,526,315
366,566,315
401,2244,315
13,140,315
85,366,315
3,1017,315
301,366,315
6,321,315
28,5468,315
15,158,315
146,890,315
66,281,315
44,93,315
72,4401,315
6,4666,315
67,260,315
25,42,315
117,890,315
6,808,315
59,1550,315
67,246,315
95,2244,315
3,33,315
65,401,315
820,1024,315
30,3670,315
283,525,315
84,391,315
366,890,315
72,509,315
2982,5176,315
67,304,315
15,211,315
6,1873,315
74,118,315
385,1342,315
6,187,315
151,2968,315
54,94,315
3,8709,315
42,159,315
268,481,315
3,1091,315
4666,8704,315
6,513,315
59,8684,315
3,84,315
123,774,315
150,883,315
67,72,315
28,5314,315
1837,4680,315
150,171,315
15,964,315
145,6907,315
140,617,315
268,1091,315
44,84,315
150,566,315
210,5122,315
27,3533,315
13,1862,315
150,964,315
127,150,315
4,140,315
88,5122,315
123,840,315
145,890,315
79,142,315
808,4944,315
59,988,315
96,3017,315
79,273,315
808,8651,315
4,79,315
3,4414,315
79,540,315
548,4666,315
96,926,315
6,3972,315
164,167,315
23,8677,315
202,8715,315
3,566,315
33,332,315
226,360,315
4414,8642,315
42,111,315
3,808,315
3,8668,315
90,945,315
140,150,315
181,237,315
33,513,315
44,1140,315
225,4406,315
416,890,315
481,566,315
140,3297,315
15,94,315
4,145,315
72,8714,315
237,1200,315
64,172,315
566,8646,315
64,1284,315
140,202,315
125,3972,315
150,202,315
84,260,315
28,172,315
4,288,315
87,1637,315
3,537,315
33,150,315
28,1020,315
134,8703,315
175,1761,315
3,104,315
4,122,315
4,227,315
28,96,315
28,1723,315
59,226,315
3,1723,315
187,1050,315
137,366,315
28,30,315
268,1723,315
64,8697,315
308,3042,315
175,415,315
2455,8706,315
100,142,315
20,189,315
82,3591,315
368,953,315
27,41,315
4,873,315
23,394,315
13,1560,315
39,167,315
190,566,315
1566,5462,315
84,8681,315
