-0.0001465,3.9787,-0.0066705,0.074047,-0.00071182,2.0482,-0.0018716,-0.008848,-0.014769,-0.0004028,-0.027674,-0.011426,-0.0059338,0.326,-0.0065973,-0.014094,-0.0047863,-0.18955,0.29204,-6.9603e-05,-0.0063641,-0.019537,-0.0016115,-0.012414,-0.023705,-0.003395,-0.017901,-0.062441,1.8141,-0.037079,0.0016852,-0.022443,-0.0067104,-0.0044291,4.4147,0.083278,-0.048781,-0.015554,-0.0075464,-0.0039189,-0.0030154,-0.012944,-0.28322,-0.0024657,2.0398,-0.010475,-0.0043652,0.098289,-0.014439,-0.001913,-0.0053262,-0.075588,1.0689,-0.016207,0.94612,-0.0066204,0.55089,-0.091046,-0.026315,3.975,0.044832,-0.0020189,-0.0024063,-0.067334,-0.038818,0.15912,-0.05709,-0.029636,-0.010617,-0.043625,-0.037022,0.63138,-0.00043947,0.52032,-0.016886,-0.027145,0.1286,-0.010626,-0.048799,0.015814,-0.020758,-0.030232,5.7844,-0.0066194,-0.052813,0.0012144,0.6282,2.459,3.5077,0.32671,0.001652,-0.0077867,-0.013862,-0.047966,-0.076311,-0.0050419,-0.0031273,-0.020431,-0.035018,-0.024391
-0.0015074,-0.016132,-0.0015633,0.0035044,-0.00090362,0.16848,-0.0066154,0.40851,-0.035466,-0.0010779,-0.033362,-0.026583,-0.013043,0.33898,-0.01356,-0.0090312,-0.0059842,0.43193,0.0020234,-0.0088725,-0.0028582,-0.022512,0.0321,-0.014373,-0.014761,1.1997,-0.053175,-0.036259,-0.016184,1.9975,0.0045954,-0.027226,0.18113,0.032528,0.03387,2.9253,-0.010298,-0.019214,-0.036906,-0.043777,-0.0021072,-0.010794,-0.025507,-0.16472,0.35785,-0.023859,-0.013335,0.226,0.6979,-0.0020811,-0.0093569,-0.014149,0.89178,-0.016016,1.6205,-0.0063897,0.95825,-0.098972,-0.011037,-0.010752,0.072367,-0.0010264,0.058627,-0.017684,-0.042218,0.093998,0.030854,-0.038253,0.70833,-0.051039,-0.027901,2.0801,-0.021892,0.24237,-0.018114,0.11659,0.21494,-0.021465,-0.10217,0.12892,-0.037161,0.79464,1.0494,-0.014847,-0.084943,0.00093012,0.64619,0.71751,-0.070385,-0.04102,0.037489,6.8636,0.012197,4.1363,-0.077262,-0.0012204,-0.0053031,1.1334,-0.065027,3.9693
-0.0010009,-0.010487,-0.0018977,-0.011842,-4.463e-05,-0.0050904,-0.003728,-0.0016158,0.025278,-0.0020647,-0.094566,-0.0024595,-0.0057252,-0.012985,-0.032446,0.0034682,-0.0047502,0.60636,-0.0049221,-0.011863,-0.0036922,-0.0043289,-0.010355,0.053124,-0.014343,-0.0059061,-0.021658,-0.0044656,-0.0034949,-0.01069,-0.045848,-0.023452,-0.0012259,-0.028804,-0.048568,-0.012889,3.2757,-0.0064713,-0.0024832,0.0030443,-0.16758,-0.12629,-0.027304,-0.0062904,-0.013067,15.175,-0.0078774,2.0687,0.012004,-0.0019577,-0.024788,2.8982,-0.092379,-0.26945,0.37303,0.00018399,-0.17015,-0.11787,-0.0097882,-0.0017911,1.0097,0.31076,-0.4907,-0.097555,-0.0091498,0.21893,1.9537,-0.0070859,-0.15707,-0.0037952,0.39462,-0.013128,-0.11131,0.67481,-0.67572,-0.058266,0.0047461,0.027458,0.013576,-0.052876,-0.0076093,-0.0014652,-0.081511,-0.0039361,-0.053185,-0.21632,-0.0088217,-0.094338,1.7234,-0.035484,2.4055,-0.042652,0.54978,-0.048151,0.13712,0.0031679,-0.01428,-0.0026808,-0.014868,-0.010658
-0.015027,1.4518,-0.025565,0.64957,-0.0015682,0.01547,-0.0047188,-0.038989,-0.026813,-0.006023,0.35045,-0.011554,-0.016001,1.5392,-0.010591,-0.0085825,-0.015205,-0.013955,-0.43094,-0.0065282,-0.0032172,-0.095401,-0.015518,-0.011479,0.14163,-0.013123,-0.023618,-0.0066437,0.045389,0.60712,0.89536,-0.031401,-0.018322,1.0842,0.0063329,1.4939,0.022999,-0.018267,-0.013393,-0.014974,0.059199,-0.050201,-0.012144,-0.080793,0.15857,-0.0062705,-0.023772,-0.073754,0.30896,-0.029024,-0.0074833,0.011602,0.99681,-0.22226,0.22674,-0.010327,-0.00013077,-0.01971,-0.012493,-0.0043458,-0.014177,0.086531,-0.0061688,-0.018326,0.43397,1.0283,0.58791,-0.0004449,-0.068972,0.0033784,5.9977,0.76869,0.68112,-0.037546,-0.071045,0.014812,3.5563,0.25937,1.2854,8.4865,-0.059841,2.3674,-0.30369,0.30958,-0.035694,-0.0011699,-0.1001,1.7358,-0.04582,-0.024847,0.27493,-0.016866,3.9537,0.017445,0.051998,-0.27205,-0.0094534,-0.056481,-0.01538,-0.0694
-0.0011905,-0.0017846,7.4427e-05,-0.0016539,-0.00010416,-1.5644e-05,-0.00034968,-0.00012158,0.001452,-0.0011884,-0.00086992,-0.00046264,-0.00073408,-0.0005224,-0.0039836,-0.00042163,0.00018107,-0.010887,-0.00087968,-0.00022795,-0.00022299,-0.0025232,-0.0022777,0.0020094,-0.00057164,-0.0010275,-0.011325,0.045282,-0.00079758,-9.0192e-05,-0.002366,-0.00073578,-0.0016845,-0.025375,0.0019497,-0.00027909,0.95299,0.00059599,-0.0023307,-0.0086626,-0.011116,-0.0018575,-0.0029495,-0.0097375,-0.00052916,1.4675,-0.00079147,0.029321,0.16598,-0.00057036,0.057324,-0.0017612,0.0010857,0.0026764,-0.0022797,0.88306,-0.0010461,0.45011,0.0013025,2.2494e-05,-0.0075569,0.054013,-0.053781,-0.0023156,-0.0033844,-0.0035836,0.0032225,-0.0035332,0.82865,0.00077661,-0.0028799,-0.005666,-0.0053655,-0.06407,-0.047715,-0.0035733,0.00091349,-0.00067044,0.00075531,-0.00089245,0.008113,-0.0045007,-0.0063872,-0.013582,0.00015209,-0.0089125,0.0048503,0.0013846,-0.0075966,0.0028961,-0.018333,-0.0035765,0.066886,-0.0019068,-0.011783,-0.0013887,-0.00094991,-0.00010498,0.00049014,-0.0024533
0.0014955,-0.0005818,-0.014399,0.48801,0.019985,-0.0090438,-0.0018586,-0.0020624,-0.012639,-0.00072047,-0.017992,-0.0044405,0.17006,-0.0021969,-0.0044762,-0.00013722,-0.00031431,-0.02312,0.2898,-5.9867e-05,0.00011631,-0.010253,0.0039322,0.015341,0.0001405,-0.0036102,-0.078424,1.2826,-0.0010812,0.019526,-0.0023944,1.792,-0.003228,-0.0069352,0.079509,-0.0014357,-0.024452,-0.011548,0.94721,1.2667,-0.010256,-0.00097693,-0.013649,-0.26047,-0.0059879,0.0031541,-0.00055246,0.018229,1.0186,-0.0042544,-0.00019516,-0.006932,-0.039281,0.00031349,-0.014361,-0.0011599,-0.067983,8.3915e-05,0.00080846,-0.0063918,-0.00044955,-0.0046334,-0.011457,-0.00010643,-0.0032901,-0.012584,0.00038314,-0.009337,-0.0033595,-0.033152,-0.010209,2.5552,-0.031489,-0.015472,-0.0043851,-0.009171,0.014482,0.0065405,-0.039402,-0.018994,-0.012265,-0.037758,-0.021638,-0.0020393,-0.012441,0.015447,0.059088,-0.011564,-0.0019995,-0.01379,0.0061885,-0.0045369,0.15669,-0.001876,0.034298,0.011384,-0.73566,0.00073401,-0.047908,-0.01674
0.8836,-1.4997e-05,-0.00020506,-0.0049393,-0.0011415,-2.864e-05,1.1948,-0.001906,-0.0040788,-0.0044976,-0.0036982,-0.00063452,-0.0047796,-0.0010453,-0.0047047,-0.0016665,-0.0014022,-0.0024997,-0.0010132,-0.0012169,-0.00064888,-0.002714,-0.074197,-0.00025226,-0.0075408,-0.00031807,-0.0023378,0.00013596,-0.00059935,-0.0019479,-0.0007501,-0.00044449,-0.0014846,-0.020234,1.4019e-06,-0.00061647,-0.0013911,-1.4519e-05,-0.00032436,-0.00094085,-0.00025091,1.1368,-0.00045153,0.00055895,-0.0046354,0.037825,0.25096,0.0039054,-0.0020734,1.0571,-0.0012138,-0.037395,-0.0051813,0.00053098,-0.0006377,-0.0046162,0.0025442,-0.00012335,-0.0035247,-0.0001164,-0.00010362,-0.00029085,-0.0012271,-0.00074139,-0.00057664,0.018179,-0.014775,-0.0012031,-0.0078603,-0.001382,-0.0030873,-0.001164,-0.069363,-0.00058831,-0.0015772,-0.0059567,-0.0068457,-0.00048411,0.037701,-0.0015387,-0.0051324,-0.006463,-0.00086294,-0.005771,-0.0010449,-0.00012314,-0.0050401,-0.00030332,0.033877,-0.0004137,0.0016014,0.056183,0.32249,-0.00017648,0.21774,-0.0034196,-0.0037556,-0.0011611,-3.7877e-05,0.0015566
0.55838,0.70147,-0.0053976,0.051389,-0.0034947,0.15063,-0.021135,-0.021981,-0.06157,0.9059,-0.095826,1.3512,-0.021364,6.1693,0.21011,-0.01703,-0.018723,-0.73073,0.036085,-0.1599,-0.0098257,1.8339,-0.061853,-0.0073768,1.5546,-0.042878,-0.017609,1.2548,-0.019075,-0.31066,-0.026845,-0.099637,0.21992,-0.10416,0.096677,-0.10961,0.17489,-0.070022,-0.0277,-0.12292,-0.017443,1.6554,-0.12194,-0.059017,6.0631,0.0062952,-0.074676,22.058,0.15196,-0.02852,0.024766,-0.36819,4.2319,-0.034556,0.19767,0.21201,3.1894,0.45499,0.8359,0.018824,0.57137,0.050359,-0.030951,-0.82296,2.8722,4.5953,0.034147,-0.10969,-0.045813,-0.10819,0.54096,1.969,-0.062626,0.49601,-0.051413,-0.036827,0.025679,0.36571,-0.36058,-0.12346,-0.1043,2.0994,3.7814,-0.033952,-0.32378,0.0020611,1.6398,1.2779,10.013,-0.10754,-0.015372,8.3813,0.70241,5.3754,-0.25568,0.65729,-0.026912,1.3048,-0.10916,-0.046575
-0.0013485,-0.0055367,-0.0073422,-0.0026661,-0.00020254,-0.005551,-0.00049049,-0.0070701,-0.012667,-0.0020244,0.017924,-0.0071238,-0.010966,0.05947,-0.0038093,-0.0039883,-0.00061048,-0.0066657,-0.0023175,-0.0067593,-5.5355e-05,-0.021258,-0.001547,-0.0079803,-0.033887,-0.0041213,-0.052141,-0.017974,-0.019903,-0.086556,-0.018612,-0.0077624,-0.0067549,-0.053033,-0.0021266,-0.055568,-0.00045443,0.0001882,-0.016574,-0.0023594,0.00080883,-0.0058263,-0.002604,-0.029534,0.64347,0.00075943,-0.0092995,-0.0094545,0.01847,-0.00383,-0.0015093,-0.023505,-0.068523,-0.052878,2.5277,-0.00998,0.36002,-0.04303,-0.0095633,-0.0041292,-0.0094538,-0.00096649,-0.0013122,-0.073912,13.738,-0.020791,-0.1409,-0.057884,-0.037657,-0.16273,1.4875,0.60945,-0.0052548,-0.017565,-0.032426,-0.021904,0.67285,-0.011603,0.4473,0.021914,-0.041644,-0.011307,-0.32522,0.0020993,-0.029506,-0.0019355,2.746,1.958,-0.056789,-0.011206,-0.077616,-0.0044939,0.013266,0.12356,-0.095924,-0.010232,-0.0027487,-0.023607,-0.33778,-0.0052181
-0.0010905,0.25972,-0.013217,0.14128,2.8741e-05,0.00078986,-0.0045133,-0.00054998,-0.022889,0.00014013,-0.004585,-0.00044015,-0.0053683,0.016493,-0.0010541,-0.0004513,-0.00033201,-0.026563,-0.25144,3.0188,0.00017615,-0.0053577,0.00015952,0.0010807,-0.011561,-0.00016341,-0.035971,-7.9059e-05,-0.0054373,-0.040291,-0.0084984,-0.0025959,-0.01155,0.0050761,0.44516,-0.0011792,-0.00046954,-0.0098636,0.00045494,-0.0023501,-0.00036682,-0.00025067,-0.025644,-0.0026772,-0.028643,0.00089156,0.00037865,-0.026791,0.019986,-0.0023116,-0.0055485,0.00073232,-0.014271,-0.0025979,-0.024105,-0.0019618,-0.10189,0.011215,-0.00065932,-0.011739,-0.0015968,-0.00044064,-0.00043542,-0.010972,-0.0041286,-0.021074,0.002036,-0.0049533,0.0014839,-0.0070837,-0.0024059,-0.041647,-0.0026137,0.011111,-0.0059775,-0.0050269,-0.0016321,-0.0005237,3.4532,-0.029445,-0.0096276,-0.3322,-0.010306,-0.00041457,-0.033381,0.001438,-0.0061522,-0.03611,-0.0035777,-0.014628,-0.0011917,0.0032203,-0.0009634,0.00083048,-0.012861,-0.00030658,0.002818,0.0031678,-0.0057648,-0.0010982
2.4932,-0.0011088,-0.002461,-0.0036472,0.6185,-0.0010438,-0.004891,-0.0067671,0.066461,-0.0024746,-0.03714,-0.0056205,-0.0035633,-0.0090248,-0.010009,-0.0028567,-0.002989,-0.0084066,-0.003337,-0.0018633,-0.0011692,-0.012241,2.3885,0.0035032,-0.025849,-0.0040176,-0.025849,-0.0031484,-0.0042468,-0.062635,-0.014072,-0.02527,-0.0061677,-0.026749,-0.0040353,-0.0078787,0.2479,-0.0046105,-0.0042086,-0.0053875,-0.0099274,1.7351,-0.0037637,-0.010867,0.33161,-0.0054412,0.0079312,0.0061309,0.045098,-0.012205,0.19877,-0.1086,1.5738,-0.0038552,0.0062455,0.011411,-0.23533,-0.049282,2.774,0.016798,0.18596,0.0086071,-0.011259,-0.0048995,-0.018036,-0.044243,-0.024395,2.4202,-0.0085587,0.03942,-0.010463,0.063885,-0.0055669,0.3468,0.055552,0.17842,0.021775,0.011906,1.0315,-0.055979,-0.0075208,1.3198,-0.011932,0.12276,-0.04798,0.00017252,-0.025278,-0.024925,0.0099387,0.0081403,-0.0087833,-0.0018068,0.12696,-0.0055214,0.049959,-0.0055869,-0.0015628,-0.0077555,-0.04741,0.0049269
-0.033407,-0.00030233,-0.0004561,-0.00033284,-0.0024489,-0.0044864,-0.0036563,-0.0012647,2.3196,-0.0045986,-0.0056517,-0.004756,-0.0025388,-0.0079378,-0.0010013,-0.002588,0.007743,-0.00059082,-0.00023009,-0.0038545,-0.0013821,-0.047042,0.73641,-0.009177,-0.0033685,-0.0047996,-0.0143,-0.0017519,-0.003713,0.85755,-0.0091102,-0.0028231,-0.0083974,-0.021851,-0.0030163,-0.031245,-0.0047706,-0.0045181,-0.0091182,-0.0075595,-0.0023599,-0.022537,-0.00086998,-0.00061738,1.3035,-0.0028577,0.12367,-0.0093762,0.00063154,-0.0017444,1.7043,-0.003593,-0.063729,-0.013984,-0.020211,-0.00069748,-0.061596,-0.0032482,-0.0072192,0.00032472,-0.00087198,-0.00078883,-0.0029402,-0.0029555,-0.029444,1.2654,0.00030145,-0.013658,-0.002712,-0.021331,-0.0016765,-0.064838,-0.010889,-0.020217,-0.015279,0.018687,-0.25389,0.01899,0.10273,-0.065494,-0.075432,1.4155,0.058458,0.0045276,-0.0060659,-0.0015747,0.078132,-0.020681,-0.014769,-0.019687,-0.019865,-0.0067737,0.014875,-0.0054533,2.4372,-0.005937,-0.00044666,-0.013075,-0.023316,0.0028287
